Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-19 00:00:00-04:00,2.4789227139957437,2.5795669664074317,2.378775119276231,2.487351894378662,897427216,0.0,0.0
2004-08-20 00:00:00-04:00,2.5039601352021816,2.704009486479198,2.491318025747808,2.684921979904175,458857488,0.0,0.0
2004-08-23 00:00:00-04:00,2.745407624547281,2.8130821633227225,2.7032662285205014,2.711942195892334,366857939,0.0,0.0
2004-08-24 00:00:00-04:00,2.7575537988251666,2.7664775003182838,2.5674202977916183,2.59964656829834,306396159,0.0,0.0
2004-08-25 00:00:00-04:00,2.6018772535620656,2.67723728244974,2.575104961417743,2.6276581287384033,184645512,0.0,0.0
2004-08-26 00:00:00-04:00,2.6016296575033797,2.675997568310927,2.5944408156183876,2.675006151199341,142572401,0.0,0.0
2004-08-27 00:00:00-04:00,2.6797155563041257,2.6926063496838117,2.619973548836893,2.6313765048980713,124826132,0.0,0.0
2004-08-30 00:00:00-04:00,2.6098097955627657,2.615016277572651,2.528749704360962,2.528749704360962,104429967,0.0,0.0
2004-08-31 00:00:00-04:00,2.5359386122575525,2.5708909260057577,2.532467940877796,2.5376734733581543,98825037,0.0,0.0
2004-09-01 00:00:00-04:00,2.5458537233053944,2.552546855851902,2.4707423770949672,2.4851202964782715,183633734,0.0,0.0
2004-09-02 00:00:00-04:00,2.4588438297453794,2.537673586698253,2.4526461681054883,2.516354560852051,303810504,0.0,0.0
2004-09-03 00:00:00-04:00,2.5024733706195215,2.5220565866735667,2.462066599345892,2.479170560836792,103538639,0.0,0.0
2004-09-07 00:00:00-04:00,2.5039600632231833,2.5285017864853403,2.4692554852394304,2.518090009689331,117506800,0.0,0.0
2004-09-08 00:00:00-04:00,2.4972665958456624,2.554034826977955,2.491317856818298,2.5359385013580322,100186120,0.0,0.0
2004-09-09 00:00:00-04:00,2.541639486065801,2.546101336921732,2.503712211375315,2.5361862182617188,81620792,0.0,0.0
2004-09-10 00:00:00-04:00,2.518585893064906,2.6415405924518396,2.511149078618978,2.6110498905181885,174804764,0.0,0.0
2004-09-13 00:00:00-04:00,2.643275131073944,2.6874000665382485,2.6390610158337693,2.664841890335083,157628624,0.0,0.0
2004-09-14 00:00:00-04:00,2.663602964124677,2.776393854724069,2.6472414983609216,2.763751745223999,217608605,0.0,0.0
2004-09-15 00:00:00-04:00,2.7406978937893407,2.831674051559623,2.731773242081179,2.7763938903808594,215279909,0.0,0.0
2004-09-16 00:00:00-04:00,2.784821684516682,2.870592303439616,2.7677177248170644,2.825228214263916,186207345,0.0,0.0
2004-09-17 00:00:00-04:00,2.8363835538806077,2.912487030029297,2.814816793152948,2.912487030029297,190350817,0.0,0.0
2004-09-20 00:00:00-04:00,2.899100505730558,3.0143704106651588,2.8946386546322223,2.9588425159454346,213585582,0.0,0.0
2004-09-21 00:00:00-04:00,2.969997846047282,2.985119210182616,2.9129828237297737,2.9211630821228027,145262446,0.0,0.0
2004-09-22 00:00:00-04:00,2.910255814298576,2.966527154816004,2.895629921485003,2.9345486164093018,152344894,0.0,0.0
2004-09-23 00:00:00-04:00,2.9459529082437292,3.0399037957767,2.900835600297985,2.995035409927368,171524515,0.0,0.0
2004-09-24 00:00:00-04:00,2.9980088153302846,3.0763428571199087,2.9687584556193984,2.9704933166503906,183336625,0.0,0.0
2004-09-27 00:00:00-04:00,2.9638001461083237,2.9965221284358665,2.9201718646150603,2.931574821472168,141994242,0.0,0.0
2004-09-28 00:00:00-04:00,3.0069337233345697,3.1581473535684914,2.9799136956623493,3.144761800765991,340190355,0.0,0.0
2004-09-29 00:00:00-04:00,3.1407957120906054,3.347041767344324,3.1291447828363608,3.2493724822998047,613229953,0.0,0.0
2004-09-30 00:00:00-04:00,3.2201209684287173,3.2796152424798346,3.1978105266740595,3.212684154510498,276468402,0.0,0.0
